date,pm25_mean,at_c_mean,rh_percent_mean,ws_m_s_mean,wind_east_west_mean,wind_north_south_mean,rainfall_rate_mm_mean,sr_w_mt2_mean,surface_pressure_hpa_mean,boundary_layer_height_m_mean
28/08/2024,20.875,28.53629176,88.52254167,3.069069669,-2.423000013,1.81825,0.354070831,159.8089189,978.2779185,541.9729608
29/08/2024,16.89473684,27.97891649,90.26420833,3.130159784,-2.402291668,1.794291661,0.257000002,121.8067092,978.3379135,435.5659561
30/08/2024,42.70833333,30.24762503,83.65741667,1.365050213,-0.148166668,0.183708336,0.061704166,190.358542,980.184667,358.8580376
31/08/2024,32.875,31.01929172,80.70241667,2.140271533,1.660083336,-1.312041665,0.0168375,231.9652068,979.3701681,405.8892934
01/09/2024,34.125,31.18716677,80.77875,1.982617523,0.512666671,-0.759833329,0.222520834,219.9408339,978.9072927,405.4425422
02/09/2024,31.60869565,29.60991669,86.136625,3.169485438,-3.014958337,0.714291665,0.263350003,156.6503336,979.9785461,545.0095418
03/09/2024,NA,29.50987482,86.28366667,2.10854734,-1.556666685,-0.228249997,0.42545416,177.2867088,980.2741241,350.5662923
04/09/2024,NA,27.52433324,92.280875,1.317863557,0.284791665,-0.482291662,0.290283331,156.8695825,978.2765834,240.5579185
05/09/2024,NA,28.68520824,87.6045,0.914297191,-0.097416673,-0.017416668,0.064604167,151.4769986,976.3261235,304.2220881
06/09/2024,33.5,28.09883332,90.418375,2.110447194,-1.829000004,0.917166661,0.778995838,126.0391661,977.9788717,373.1925831
07/09/2024,21.20833333,27.58116658,92.18358333,1.353516117,-0.725500001,-0.121458336,0.721016663,93.46070724,978.9928742,286.0798767
08/09/2024,43.29166667,28.64833331,88.47583333,1.549794602,0.734249994,-0.973749998,0.088870833,184.9385415,978.6335831,265.5065001
09/09/2024,45.66666667,29.77070848,85.752125,1.384662584,1.026166662,-0.490541665,0.349524994,180.2288732,976.5454203,314.3291288
10/09/2024,22.08695652,28.7062916,88.172375,1.259096799,-0.519458331,-0.372166669,0.438808331,139.1422072,976.3065364,300.7634569
11/09/2024,26.875,28.34412503,90.5415,1.770396682,0.196708331,-1.227041668,0.736087517,133.0022921,975.9105021,273.3241696
12/09/2024,NA,26.06787515,94.46120833,4.035077521,-1.207208332,-3.446999992,4.631674951,31.92433343,974.6866659,415.7430045
13/09/2024,12.9,25.06166665,93.73529167,2.867063579,1.570083323,-1.562791676,2.120841677,57.43995714,975.1763357,339.6449992
14/09/2024,24.33333333,27.27937484,86.44458333,2.226491864,1.736291669,-0.509499999,0.0325875,187.429665,977.2401632,430.5516256
15/09/2024,29.08333333,28.08637492,83.15141667,2.297975152,2.023583348,-0.777750002,0.077429167,204.5570003,977.9111277,405.2892065
16/09/2024,40.45833333,28.83887482,78.99583333,3.00766895,2.667041684,-1.142916663,0.003358333,225.3726226,979.3118362,428.1536166
17/09/2024,54.29166667,28.56791647,83.39516667,1.552637271,0.615708335,-0.170749993,0.026445834,175.2584992,980.6411667,318.6459542
18/09/2024,24.52173913,25.65579152,91.017625,3.151010068,-2.00320834,-1.911583333,0.88554583,84.78745918,979.8819122,309.8919168
19/09/2024,26.73913043,27.37620847,87.55625,2.670402813,-2.497791655,0.041874995,0.289708335,160.3622483,979.6091258,441.8806257
20/09/2024,39.125,28.98520843,80.383875,1.545510455,-0.676583344,0.84245833,4.00E-04,203.121581,979.7468796,377.8534567
21/09/2024,52.20833333,29.81379167,79.01358333,1.286716005,0.429874993,0.628041663,0.016058333,196.3177916,980.800621,331.9998736
22/09/2024,67.5,30.7817084,78.57925,1.449008357,0.987583317,-0.820833337,0.001595833,181.2177905,980.284668,374.3891269
23/09/2024,70.70833333,30.76287524,80.22691667,1.618292958,1.404666677,-0.661625,0,232.7578323,979.831955,369.5949197
24/09/2024,95.29166667,31.18620841,80.10370833,1.001177733,0.318958335,0.181541667,0,221.7489161,978.6623332,398.2212102
25/09/2024,103.5416667,30.50975021,83.09554167,2.55442122,-2.092083335,1.409874996,0.0454,175.535503,978.870252,418.3301262
26/09/2024,36.5,28.99454188,85.76820833,2.880551898,-2.469583337,1.328916677,0.077587502,186.6925428,979.1174952,519.433836
27/09/2024,20.29166667,28.42466656,82.75133333,2.998364076,-2.776541685,0.693208332,0.016395834,189.9332899,978.9747467,560.3466676
28/09/2024,15.79166667,27.39695827,84.09558333,2.064604883,-1.656124995,-0.043875003,0.0023875,170.6400002,980.8882955,434.5934995
29/09/2024,43.45833333,28.05229171,83.67079167,1.656984362,-0.943208338,-0.010458335,0.001254167,194.3999553,983.3546219,353.3037052
30/09/2024,78.16666667,29.19541661,80.29291667,2.41762043,2.113291656,-0.720708341,0,207.1333337,982.3730011,468.8714244
01/10/2024,69.83333333,29.61433315,80.44020833,2.655016555,2.377750009,-0.745833329,0,225.503001,979.5577164,476.292498
02/10/2024,77.70833333,30.0801669,79.58858333,2.266736025,1.910374992,-0.576291662,0,232.091086,978.9987539,405.2509981
03/10/2024,63.875,29.77462498,73.61395833,1.890097171,1.283999995,-0.372541662,0,234.7429592,978.392128,274.9020003
04/10/2024,NA,29.2414999,77.86545833,1.775251227,0.769208338,0.053791675,0,230.8911684,979.4566193,329.0229169
05/10/2024,52.5,29.83600013,75.04316667,2.447387841,1.67116669,-0.209708328,0,222.3511644,981.6737925,368.5822117
06/10/2024,40.58333333,28.94925006,73.85679167,1.910125552,0.411291665,-1.010875,0.018937501,220.1755834,985.1552099,353.9679595
07/10/2024,NA,28.08337498,74.792875,1.726595655,0.905833325,-1.417916661,0,228.5459139,987.1861267,310.4485368
08/10/2024,NA,28.06937496,75.665,1.33409047,0.537666667,-0.855374994,4.17E-05,213.9304158,986.7029597,382.6194587
09/10/2024,68.25,27.3448751,74.473375,1.749563877,1.336999996,-0.810291679,0,225.1081203,984.7293777,372.667165
10/10/2024,55.33333333,26.95720816,67.067625,2.526369545,1.959291662,-1.536916673,0,225.4555841,983.9892095,368.1675811
11/10/2024,64.16666667,25.67033346,70.37625,2.516057386,2.114291663,-1.155458334,0,227.5674599,984.0104167,403.8512446
12/10/2024,95.875,26.02562491,71.35595833,2.010609369,0.870666679,-0.520916669,0,225.1615396,984.6068319,428.3519586
13/10/2024,104.1666667,26.44391664,69.94870833,1.59807574,0.248041661,-0.446291674,0,210.5185849,985.4525833,355.7044591
14/10/2024,120.6666667,26.39074993,68.54291667,1.758986692,0.985833344,-0.684666671,0,222.6999976,985.9753698,433.2208314
15/10/2024,118.7916667,25.75841673,64.620375,2.355791038,2.0355,-0.936541666,0,219.9407928,985.1443761,386.7814987
16/10/2024,129.625,25.76775002,69.81225,1.692429583,0.648708338,-0.173875002,0,205.6584987,984.1207479,317.5249616
17/10/2024,150.4166667,26.46166682,73.92345833,1.595222269,-0.785416673,0.38600001,0,209.0895859,984.5221252,344.6797042
18/10/2024,162,26.56137514,74.520625,1.546799112,-0.50691666,0.398333329,0,213.0829165,984.4635366,370.0054584
19/10/2024,175.625,26.85495846,75.47975,1.667475661,-0.630833332,0.023791665,0,211.5259557,984.7080434,327.8600045
20/10/2024,176.2916667,26.57704178,78.89591667,1.825755745,-1.456666664,-0.169999988,0,207.7540809,986.0320002,384.6080033
21/10/2024,150.2916667,26.14987493,77.64945833,1.554922635,-0.813791659,-0.958833337,4.17E-05,208.1488326,986.4940389,377.7299146
22/10/2024,188.8333333,25.78558326,77.88125,1.66874606,-0.833791673,-0.890416669,0,206.5496225,987.5186234,376.3753309
23/10/2024,221.3333333,25.72508319,74.921375,2.447343393,1.506500004,-1.785833351,0,201.8785805,986.9443665,439.1396626
24/10/2024,149.3478261,25.79095833,70.354875,2.681683796,1.795083332,-1.901666671,0,208.6570413,985.539416,324.9880387
25/10/2024,141.875,25.04824972,70.75291667,2.770381226,2.166583334,-1.630541677,0,206.6947499,984.7596232,361.6714541
26/10/2024,231.4166667,24.77624997,72.36270833,2.197450562,0.354458341,-1.287291662,0,205.5585412,984.8552475,276.2998753
27/10/2024,204.5833333,25.54266667,78.78733333,1.83762777,-1.633458334,0.482833326,0,199.1845387,984.2662074,381.4557126
28/10/2024,157.5,25.74004157,78.48745833,1.874900666,-1.144041662,1.342416669,0,194.9815418,983.1209208,417.8007077
29/10/2024,173.0416667,26.33608349,78.82958333,1.511238969,-1.11933334,0.900666665,0,195.8081675,983.4119568,366.9117112
30/10/2024,148.5416667,26.9115417,75.30470833,1.842288826,0.068041669,-0.462833352,0,196.6170442,984.0658671,329.1593801
31/10/2024,185.25,25.87733324,69.81083333,2.812821522,2.47437501,-1.194624984,0,197.9251674,985.6260503,386.15492
01/11/2024,221.3333333,24.61345832,62.68729167,2.780199054,2.507750015,-0.864124993,0,200.9859176,986.4235407,435.7406724
02/11/2024,205.875,23.3883334,69.39216667,1.738975112,0.40079168,-0.430916661,0,198.3192527,987.5212936,328.0855825
03/11/2024,232.125,22.96562473,71.096125,1.562583814,-0.670083329,-0.65608332,0,195.234043,988.4609578,313.1676232
04/11/2024,259.375,23.26337528,71.831125,1.468357346,0.869208336,-0.746875005,0,192.6533313,987.1035436,325.6377903
05/11/2024,218.6666667,23.00325012,78.05316667,1.854609254,-1.669291665,0.185791666,0,188.0237104,989.0622482,382.7410401
06/11/2024,229.75,23.40900008,79.924,1.386332119,-0.779,0.144791663,0,184.8355416,989.264829,376.4098348
07/11/2024,246.3333333,23.68420816,79.9775,1.545864397,-1.106458328,0.650458331,0,175.7674181,988.458374,401.1768364
08/11/2024,237.0833333,23.93008335,79.361,1.541838412,-0.975083329,1.053166668,0,178.7956244,988.2248357,415.4872943
09/11/2024,209.125,24.04625011,79.09283333,2.058336213,-1.346166655,1.325583327,9.96E-04,161.607416,988.3437932,385.3822518
10/11/2024,197.2916667,24.17412503,78.67808333,1.614552461,-1.296208339,0.342541662,2.79E-04,176.5132919,988.4302495,368.5881237
11/11/2024,193.9166667,24.07612514,79.674375,1.372245514,-1.138000003,-0.221458331,0.002575,159.8140829,988.1807861,397.6215459
12/11/2024,220.1666667,23.56333335,77.86870833,1.828518446,0.521041663,-0.01475001,0,177.6555827,987.9055481,437.2577505
13/11/2024,402.6666667,21.32466658,82.55416667,2.101654514,1.385750009,-1.361999978,0,176.7407941,987.3286209,353.9650398
14/11/2024,256.375,21.00312527,83.20429167,1.227566365,-0.299833334,-0.564874997,0,178.9732919,989.2962901,320.1831675
15/11/2024,317.25,20.98529156,80.79141667,2.099381861,1.217708332,-1.190833317,1.21E-04,175.1177908,988.5569178,387.9359568
16/11/2024,467.625,20.74666675,78.63379167,2.238399214,1.528000013,-1.367333333,0,177.400793,987.3913727,334.8131226
17/11/2024,414.4583333,19.96033319,82.31645833,2.293824753,1.520374998,-1.693541663,0.002604167,166.1370016,988.1546631,360.9430402
18/11/2024,609.0454545,18.36166664,82.60095833,2.551841844,1.888375004,-1.587208324,0,166.713292,989.7284978,421.5688707
19/11/2024,429.0416667,17.72270842,77.342875,2.00879117,1.540833344,-1.118875016,0,178.6185844,990.6720835,369.1080862
20/11/2024,310.6666667,17.98499994,71.31420833,1.730294322,1.290458323,-1.011583329,0,179.1200392,989.6639201,320.1619095
21/11/2024,247.5416667,17.93254173,71.04625,1.852752954,1.566791664,-0.82345832,0,178.4940393,989.1456731,276.4434976
22/11/2024,340.5,18.64345833,73.199125,1.292397782,1.042874999,-0.543291666,0,173.9534185,988.9407934,297.8794992
23/11/2024,306.875,19.08679163,73.314375,1.293573769,-0.089791673,0.804375002,0,170.1133329,989.3992488,288.8427045
24/11/2024,201.5416667,19.04754162,71.32275,2.456724733,2.184916658,7.08E-04,0,171.1770422,989.1442922,270.5233329
25/11/2024,290.0416667,18.82654158,75.78845833,2.577001801,2.283833345,-0.861958322,0,170.2762501,989.1230418,387.9124582
26/11/2024,181.0416667,17.99012486,72.162625,2.327489292,2.057291687,-0.91237501,0,172.0429157,989.3162969,320.5436308
27/11/2024,169.5416667,17.8924584,69.27675,1.900595833,1.260333344,-1.036583335,0,172.8799601,989.0000814,275.5952901
28/11/2024,234.9166667,17.87279169,68.63975,1.527274396,0.141666666,-1.420416659,0,172.4912073,990.5875422,246.6688807
29/11/2024,199.7916667,17.48491669,72.69683333,1.450710282,0.118208333,-1.261916677,0,169.8562504,991.3155874,246.7633767
30/11/2024,194.3333333,17.03362501,73.40529167,2.076813903,1.428041672,-1.301791655,0,167.7933331,989.3236287,232.4796226
01/12/2024,140.9166667,17.25949995,73.078,1.852175433,1.193541676,-1.333749986,0,164.1866673,987.5817464,229.6807501
02/12/2024,126.875,17.71666666,74.04295833,2.139842509,1.39441667,-1.594916676,0,166.7081689,987.7330856,202.6733758
03/12/2024,128.9166667,18.03895831,71.60541667,2.263080628,1.727416663,-1.353416674,0,166.1155427,989.6570816,214.5414578
04/12/2024,61,18.70670839,62.08195833,3.621467823,3.158374995,-1.729624999,0,166.9459597,988.8170802,359.71875
05/12/2024,NA,16.2159584,59.69104167,2.913955835,2.758083314,-0.845083329,0,170.8088785,988.5972443,327.3270359
06/12/2024,102.9583333,15.50129155,62.42420833,2.91633191,2.619124999,-1.177541668,0,169.1910423,987.5782496,325.9358762
07/12/2024,140.3333333,14.77700003,66.51441667,1.619583529,0.184416664,-0.400541667,0,168.6510818,987.3371709,281.9907937
08/12/2024,171.9166667,15.37479166,67.241625,3.010302317,-2.579833314,1.383166662,0.040370834,152.1659597,987.0680415,297.0035416
09/12/2024,76.83333333,14.9315,72.62645833,1.94031279,-0.602041661,-0.617916657,0.003891667,161.3747898,989.5445379,372.1327532
10/12/2024,94.58333333,13.81954161,63.57104167,3.147266174,2.344000012,-2.02199999,0,168.2103755,991.3544159,393.7535025
11/12/2024,92.66666667,12.86083337,55.92395833,3.007357711,2.537125011,-1.57841667,0,170.5688366,991.0792058,250.4493332
12/12/2024,153.125,12.77983344,63.72125,2.739643669,2.165125022,-1.649624993,0,169.1585407,990.5767924,284.6851201
13/12/2024,106.3478261,13.90041669,58.04633333,4.014540332,3.416958362,-2.02745833,0,170.8821665,991.5374145,361.0877902
14/12/2024,107.7083333,13.40779173,57.35691667,3.37072751,3.023458322,-1.405374999,0,169.1525434,991.7828344,266.9698332
15/12/2024,167.6666667,12.61208316,66.4415,1.988672515,1.237333329,-1.372416652,0,169.6755404,993.2502543,172.7001666
16/12/2024,324.5416667,12.69154175,73.77745833,1.865559492,0.957791664,-1.552916681,0,168.6296256,991.6697973,148.9902481
17/12/2024,437.7916667,12.88366657,77.469625,1.489570359,-0.136666662,-0.79704167,0,166.3696679,990.2277095,184.1392926
18/12/2024,345.375,12.68404174,78.62675,1.826873776,1.254249994,-1.114875008,0,166.7406696,989.6167908,202.8629972
19/12/2024,365.375,12.77887497,78.04920833,2.248754861,-1.557166681,0.752958336,0,164.3873738,989.7195842,251.9651657
20/12/2024,250.4583333,14.08587491,79.72308333,1.767002718,-0.304833333,-1.215208322,0,149.762165,989.4457525,191.4641269
21/12/2024,223.7916667,13.84354166,77.91941667,2.248235261,0.885124998,-1.915333336,0,163.3393379,989.7338715,236.767584
22/12/2024,343.25,13.63879172,78.8655,1.290570792,-0.800749994,-0.288375004,0,162.7917936,989.6606191,267.1939596
23/12/2024,308,13.37437499,81.93929167,2.750338987,-2.52487501,-0.155125003,0.188295834,96.25854305,989.9124985,300.1486686
24/12/2024,179.2916667,14.87320825,81.32475,2.22871466,-1.571958332,-1.191374996,0.089283334,140.230336,990.8958766,289.9251258
25/12/2024,NA,14.53462509,82.93579167,1.964830636,0.821249998,-1.619583329,6.75E-04,156.9873719,992.693044,261.7657542
26/12/2024,NA,14.83554173,81.35854167,1.574096498,-0.025250001,-0.935124998,0,162.3852072,994.5382487,215.8688307
27/12/2024,133.25,14.23512495,92.26154167,2.890036209,-2.458125003,-1.053000015,1.237475004,41.98004246,993.2676697,214.1522077
28/12/2024,78.22222222,14.93837496,96.049375,1.88457355,-0.650916662,0.100125002,0.213504165,35.24445826,992.6268311,245.23421
29/12/2024,82.33333333,13.77687498,94.62383333,2.968414553,2.485625004,-1.512749997,1.25E-04,129.2852087,994.2932561,332.9433308
30/12/2024,91.70833333,12.34691664,92.47991667,2.878314564,2.603666658,-1.149583337,1.21E-04,149.0873313,993.8100433,248.249001
31/12/2024,161.7083333,11.32474999,92.245,1.347053134,0.864291664,-0.81324999,6.79E-04,109.7777907,994.8875834,166.0484994
01/01/2025,146,11.23908325,85.85625,2.216776952,1.872333338,-1.045750003,6.63E-04,166.8452058,992.9395854,205.0387062
02/01/2025,189.4583333,11.23354157,89.39095833,2.670300767,2.149083349,-1.277374995,0,161.27996,992.1468353,191.5627073
03/01/2025,215.1666667,11.97762509,88.75120833,2.05714663,1.634791655,-1.015124996,0,156.3029598,991.9572118,111.1790009
04/01/2025,199.625,12.20329165,89.93020833,1.758981823,-0.5415,0.494333329,0,168.8118743,990.108373,114.9611663
05/01/2025,192.5416667,11.61279162,91.813125,2.577698304,-2.013000002,1.555666671,6.54E-04,130.3385829,989.9759165,189.8066681
06/01/2025,175.8333333,12.47383336,90.408625,1.79154948,-0.231,-0.197500001,0.003979167,111.9222497,990.9322484,228.8165426
07/01/2025,158,12.73479156,90.07916667,3.251441342,2.912249972,-1.374833334,0,159.5244986,991.4905421,296.3230015
08/01/2025,143,12.78020831,79.43533333,3.260712072,3.131874989,-0.766416668,0,171.8873324,989.5146281,273.7660418
09/01/2025,313.1666667,11.95641679,80.40104167,1.433874107,-0.008500004,-0.521708332,0,173.2229575,992.0762482,179.033712
10/01/2025,234.7083333,10.84716654,88.4795,1.882865682,-1.640291641,0.512791669,0,170.2126663,993.7913335,193.0016239
11/01/2025,175.0833333,11.97983336,87.59804167,2.639647319,-2.138583329,0.792833338,0.232612497,134.6155419,992.3749517,241.025332
12/01/2025,125.6666667,13.13133327,93.05091667,1.404804761,-0.266958332,-0.103208334,0.086495834,104.9206255,993.2490438,201.0454178
13/01/2025,105.9166667,13.38687487,89.49970833,2.820450525,2.358124986,-1.484708339,0,172.9978351,992.4287898,248.920291
14/01/2025,168.25,13.12541672,86.30491667,2.090235414,0.934874991,-0.990875,0,176.8377896,992.7098287,227.4685841
15/01/2025,239.5416667,11.33516675,93.13333333,1.837040354,-1.226875003,1.146708338,0.049858333,124.1109999,994.14254,243.9730434
16/01/2025,158.75,13.38095832,89.49033333,1.21545072,-0.067500005,-0.088791659,0.114245833,137.4511253,994.8456268,230.6415815
17/01/2025,120.8333333,12.51920815,88.18316667,2.793852735,2.151041682,-1.667041672,0,181.430333,994.2389577,260.7785393
18/01/2025,144.1666667,11.70637504,90.33783333,1.516690804,1.147624994,-0.381208331,0,138.4667089,992.390124,132.6865844
19/01/2025,185.7916667,14.91708315,85.71304167,1.707329088,0.772458331,-0.799541667,2.08E-05,174.4207486,991.1075414,120.688082
20/01/2025,138.6666667,16.69908341,82.06041667,3.167515366,2.891249989,-1.232833336,0,179.4014996,989.0830841,254.2483341
21/01/2025,136.6666667,16.04766667,76.530375,3.207125134,2.917625,-1.253833329,0,181.8948329,987.9325841,232.500207
22/01/2025,119.625,16.03537508,77.05333333,2.191311228,1.826124988,-1.103333332,0.007154166,183.6792088,987.7226715,187.6459153
23/01/2025,106.0416667,16.35724998,73.57954167,2.628772553,1.972083338,-1.664458342,0.008779167,180.422917,989.0792058,297.8379578
24/01/2025,85.79166667,15.56908337,67.86345833,3.578322767,3.217750043,-1.507708333,0,189.8000412,989.2165807,346.7431253
25/01/2025,95.91666667,14.77829162,62.54916667,3.395782751,3.300416668,-0.688375005,0,194.9081234,988.63871,248.5682109
26/01/2025,135.8333333,13.56537493,68.31075,2.782145888,2.62833331,-0.853333333,0,197.5155435,988.597079,208.6198336
27/01/2025,159.8947368,13.16595823,73.249125,2.399408376,2.164499988,-0.899291666,0,197.6836654,987.3235423,220.2744967
28/01/2025,165.1363636,14.24645835,71.801125,1.82892178,1.462458338,-0.387624999,0,197.9007943,987.0127029,193.3618341
29/01/2025,236.9130435,14.95162503,75.54045833,2.627105876,-2.23483336,1.250249995,0,192.8437074,988.5491714,248.0257107
30/01/2025,210.8,16.3720417,79.278,2.288192272,-1.665791678,1.403750006,0,190.831166,985.3579966,230.6029164
31/01/2025,NA,16.95220856,80.61783333,1.888487234,-0.47529166,0.785499997,0,191.3822068,984.9280472,248.1537083
01/02/2025,161.125,17.08275,83.75108333,1.837322416,-0.878374999,-0.904083329,0.018320833,182.2725822,987.2928289,298.6684551
02/02/2025,147.7083333,16.88425012,79.35870833,2.860215953,2.034375014,-1.952249999,0,194.0718337,989.1934586,343.1785361
03/02/2025,94.08333333,15.52337495,72.08025,2.311271866,1.326916665,-1.656583344,0,204.18521,988.7143326,236.1455841
04/02/2025,NA,16.93420847,77.41266667,1.456662624,-0.17966666,-0.895708327,0.072245833,127.4333729,988.6274999,150.3033773
05/02/2025,107.75,16.13425005,71.84733333,3.23556309,2.664041658,-1.724499993,4.38E-04,206.2184554,989.3531291,397.9103343
06/02/2025,100.5416667,15.63233348,59.41366667,4.361660068,3.079083358,-2.956874987,0,212.1407479,991.057579,452.0584167
07/02/2025,65.83333333,15.25495835,57.846125,4.580355944,4.105208308,-1.980291685,0,212.0910837,990.4346212,417.862704
08/02/2025,82.33333333,15.98604179,60.318125,3.471689078,3.113749986,-1.365874995,0,208.5067117,989.3121312,256.8455439
09/02/2025,119.7916667,16.49899995,67.223625,2.339101311,1.952874993,-1.177500007,0,209.9385793,988.4515813,193.1316666
10/02/2025,149.75,16.80204169,72.46358333,2.376917127,1.512750013,-1.297500002,5.58E-04,195.2030008,987.9963786,217.3217498
11/02/2025,160.9166667,17.97312498,73.95391667,2.094856343,0.954416666,-1.347583326,0,210.0733798,987.2691676,225.9837085
12/02/2025,82.16666667,18.0879583,62.95391667,3.981239106,3.040208333,-2.425125013,0,216.0867082,988.2508748,527.1586275
13/02/2025,47.83333333,17.62550012,52.86929167,5.042646748,4.377791663,-2.325416674,0,221.5517524,988.6650874,542.8085804
14/02/2025,54.625,17.43174986,52.91475,4.335260971,3.952624997,-1.720958335,0,216.0732928,986.9815801,392.3542522
15/02/2025,111.75,17.41587516,62.239625,2.129385929,-0.221666665,-1.093291674,0,206.2111672,985.219958,243.8753378
16/02/2025,160.875,18.32554169,70.513875,1.488281926,-0.170125009,-1.099416655,0,199.213372,986.799586,338.3139534
17/02/2025,124.875,18.46124999,72.340375,1.844956952,0.677749991,-1.535666678,0,221.028084,989.2730408,268.6967927
18/02/2025,99.95833333,18.90616667,67.97220833,2.431563826,1.806250019,-1.351791664,0.001745833,212.3548309,988.7202454,328.2057098
19/02/2025,89.33333333,18.53137509,65.45016667,2.134737732,1.510166666,-0.903333345,0.0090625,195.9829152,987.1805852,260.2712106
20/02/2025,84.45833333,18.85512511,76.88954167,3.7334924,-3.115666656,1.485750001,0.459333333,170.6363299,987.9171677,478.7835851
21/02/2025,76.58333333,18.6077083,76.20229167,2.020881111,0.214083343,-1.065083321,0.009633333,210.3089164,990.6950404,417.9033716
22/02/2025,51.29166667,17.48950012,77.85604167,3.050115418,2.513541669,-1.69570833,0,218.2569994,990.5283814,413.2362865
23/02/2025,77.41666667,17.80483329,73.14354167,2.289426115,1.748041665,-1.404874998,0,231.0652499,991.4765472,358.3114144
24/02/2025,92.91666667,18.14191663,74.528875,2.235025915,1.572916677,-1.509208346,0,233.652583,992.4417063,345.1257487
25/02/2025,111.4583333,19.0195835,74.76504167,1.982236465,1.234416666,-1.233291656,1.04E-04,200.5185016,992.6299184,277.2801286
26/02/2025,134.875,22.05595835,73.804125,1.682059169,-0.58091667,0.767083345,2.08E-05,204.2363731,992.3179143,273.8524154
27/02/2025,77.5,20.48266681,77.62333333,3.316682999,-1.303874992,-0.454958357,0.0330375,103.4414564,989.5608749,253.5022087
28/02/2025,62.75,20.12737513,81.01533333,3.729702965,-2.836708336,1.209374996,0.501091661,145.0918332,986.1819585,434.2966261
01/03/2025,48.375,20.27204156,84.05795833,2.725537628,-2.219916685,-0.752333329,0.354508338,184.9266667,987.5717061,418.4915864
02/03/2025,47.70833333,19.3664583,70.43241667,2.945901093,1.885208337,-2.049249997,0,246.4259167,986.5851262,394.6366258
03/03/2025,74.54166667,20.0103749,59.85916667,1.774596303,0.102374996,-0.061083325,0,242.235582,985.6416295,230.6020841
04/03/2025,67.04166667,20.08441663,62.702875,4.128590355,3.23941668,-1.291916686,0,247.4503296,986.9888382,769.5652024
05/03/2025,32.25,17.59970832,51.47891667,6.5555742,5.757416685,-3.068833336,0,259.7178311,987.9958343,790.223882
06/03/2025,56.75,18.55245833,51.74445833,4.606307275,4.069958316,-1.775791657,0,258.0215875,986.1472092,436.3130355
07/03/2025,92.875,18.67258318,64.242625,2.67189629,1.874958332,-1.528166656,0,255.2703327,984.956871,318.1488385
08/03/2025,93.25,21.05133331,58.41954167,2.784779137,2.355166675,-1.119333331,0,258.6422466,983.1518733,404.884125
09/03/2025,109.5833333,22.27858345,63.55558333,2.137084774,-1.691416656,0.284833337,0,252.9614983,986.5031204,354.8440035
10/03/2025,135.75,23.23616672,64.34958333,2.988287225,-2.695124999,1.011708342,0,242.1948763,989.7064184,389.6425443
11/03/2025,165.875,23.98620828,71.502,1.78620935,-0.204458329,-0.741624991,0,240.8969591,987.6086222,279.0743726
12/03/2025,84.70833333,24.09508316,66.92816667,2.978857025,2.530666679,-1.502791663,0,252.2689157,983.4245911,342.761586
13/03/2025,102.8333333,24.16250014,68.15933333,1.927032362,1.273124998,-0.46420833,0.341312513,248.9607506,981.800916,316.5244538
14/03/2025,100.8333333,23.97941677,72.12058333,1.708705188,0.373374998,-0.343125005,0.058395833,242.0265829,983.2292124,359.7600808
15/03/2025,21.45833333,23.81916658,63.14841667,3.856441347,-1.624666681,-2.042291648,0.011841667,244.6222494,984.7887878,541.6729526
16/03/2025,34.04166667,23.09349982,62.92308333,2.730806114,1.491458321,-2.153708324,0.0137875,249.3244197,985.9016724,470.414127
17/03/2025,51.83333333,21.72024997,64.96241667,2.799937791,2.220000016,-1.457541674,0,255.5399593,986.9318771,578.6970402
18/03/2025,59.95833333,22.10304181,60.43825,2.814547638,2.173416669,-1.605833329,0,273.1288719,986.7813721,505.2032094
19/03/2025,90.125,22.7332499,59.19591667,2.611922921,1.615708334,-1.60629166,0,267.7036284,987.4872996,446.7607069
20/03/2025,83.91666667,23.69133345,56.706,2.460328043,0.731500003,-2.082666671,0,265.283708,988.5695419,452.5284183
21/03/2025,69.875,23.53808316,52.90504167,3.192439404,2.249791657,-2.213791668,0,277.3281638,988.1004181,557.5839513
22/03/2025,98.25,23.63900018,53.31695833,2.130903284,1.294166666,-0.965916675,0.001354167,264.4407941,986.9782079,683.7447949
23/03/2025,113.5833333,23.73425007,55.93879167,1.407076965,0.007583329,-0.229458339,0,281.1444614,988.6236674,442.8716213
24/03/2025,104.5,24.96662505,53.436,1.987918737,-0.47366666,0.058291661,0,280.8163744,987.9971237,513.7001308
25/03/2025,120.2916667,25.7088333,56.55008333,2.231822814,-1.262500015,-0.361041678,0,281.3822507,984.0321706,404.2553784
26/03/2025,124.3333333,28.03954212,51.269125,1.997274191,0.455125006,0.229166663,0,282.7904195,981.0920003,659.8971652
27/03/2025,125.25,27.52329183,52.149125,2.76578368,1.215083339,-0.816041674,0,270.5206672,980.7955856,614.4653717
28/03/2025,56.04166667,24.96658333,41.05279167,4.569421326,3.59891665,-2.546249986,0,294.9347921,983.4298299,685.3486746
29/03/2025,36.91666667,22.01670861,33.523625,4.904962929,4.163874954,-2.499249995,0,255.8125383,984.1953735,541.2577902
30/03/2025,47.58333333,23.11512498,37.08983333,3.81762581,3.129375021,-2.160166661,0,298.2273293,984.5860875,473.4731332
31/03/2025,56.875,24.57754159,37.96745833,3.232778935,2.414666678,-2.126416668,0,298.8414173,984.8120448,494.7101634
